Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,6674,92,6359,223
Andhra Pradesh,India,1475372,9580,1254291,211501
Arunachal Pradesh,India,22462,88,19977,2397
Assam,India,340858,2344,290774,47740
Bihar,India,664115,4039,595377,64699
Chandigarh,India,56513,647,48831,7035
Chhattisgarh,India,925531,12036,823113,90382
Dadra and Nagar Haveli and Daman and Diu,India,9652,4,8944,704
Delhi,India,1402873,22111,1329899,50863
Goa,India,138776,2197,112633,23946
Gujarat,India,766201,9269,660489,96443
Haryana,India,709689,6923,626852,75914
Himachal Pradesh,India,166678,2460,129330,34888
Jammu and Kashmir,India,251919,3293,197701,50925
Jharkhand,India,320934,4601,284805,31528
Karnataka,India,2272374,22838,1674487,575049
Kerala,India,2200706,6612,1846105,347989
Ladakh,India,16784,170,15031,1583
Lakshadweep,India,5212,15,3915,1282
Madhya Pradesh,India,742718,7139,652612,82967
Maharashtra,India,5433506,83777,4927480,422249
Manipur,India,40683,612,33466,6605
Meghalaya,India,24872,355,19185,5332
Mizoram,India,9252,29,7094,2129
Nagaland,India,18714,228,14079,4407
Odisha,India,633302,2357,536595,94350
Puducherry,India,87749,1212,69060,17477
Punjab,India,511652,12317,427058,72277
Rajasthan,India,879664,7080,713129,159455
Sikkim,India,11689,212,8427,3050
Tamil Nadu,India,1664350,18369,1403052,242929
Telangana,India,536766,3012,485644,48110
Tripura,India,42776,450,36402,5924
Uttar Pradesh,India,1637663,18072,1483249,136342
Uttarakhand,India,295790,5132,214426,76232
West Bengal,India,1171861,13576,1026492,131793
