Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,6084,69,5798,217
Andhra Pradesh,India,1145022,8136,993708,143178
Arunachal Pradesh,India,18738,59,17273,1406
Assam,India,258961,1360,231703,25898
Bihar,India,497640,2739,384955,109946
Chandigarh,India,44306,496,36218,7592
Chhattisgarh,India,756427,9009,627051,120367
Dadra and Nagar Haveli and Daman and Diu,India,7871,4,6103,1764
Delhi,India,1194946,16966,1085690,92290
Goa,India,95385,1274,69504,24607
Gujarat,India,594602,7508,440276,146818
Haryana,India,514888,4486,405132,105270
Himachal Pradesh,India,104491,1569,82195,20727
Jammu and Kashmir,India,183486,2370,148695,32421
Jharkhand,India,244472,2944,183009,58519
Karnataka,India,1601865,16011,1164398,421456
Kerala,India,1638778,5405,1293590,339783
Ladakh,India,14226,145,12735,1346
Lakshadweep,India,2923,4,1481,1247
Madhya Pradesh,India,588368,5812,495367,87189
Maharashtra,India,4722401,70284,3981658,670459
Manipur,India,32161,415,29923,1823
Meghalaya,India,17429,179,15429,1821
Mizoram,India,6358,16,5046,1296
Nagaland,India,14350,109,12712,1529
Odisha,India,462622,2068,397575,62979
Puducherry,India,61361,833,49908,10620
Punjab,India,385270,9317,315845,60108
Rajasthan,India,633951,4558,440215,189178
Sikkim,India,8441,149,6484,1808
Tamil Nadu,India,1207112,14346,1072322,120444
Telangana,India,456485,2417,373933,80135
Tripura,India,35723,399,33782,1542
Uttar Pradesh,India,1313361,13162,1004447,295752
Uttarakhand,India,191620,2802,135206,53612
West Bengal,India,863393,11539,733359,118495
