Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,5084,62,4980,42
Andhra Pradesh,India,903260,7220,887898,8142
Arunachal Pradesh,India,16845,56,16785,4
Assam,India,218470,1107,215479,1884
Bihar,India,266015,1578,262529,1908
Chandigarh,India,27256,380,23925,2951
Chhattisgarh,India,353804,4204,320613,28987
Dadra and Nagar Haveli and Daman and Diu,India,3683,2,3490,191
Delhi,India,665220,11036,643686,10498
Goa,India,58304,831,55757,1716
Gujarat,India,310108,4528,292584,12996
Haryana,India,292409,3164,278883,10362
Himachal Pradesh,India,64014,1052,59741,3221
Jammu and Kashmir,India,131421,1998,126549,2874
Jharkhand,India,124891,1114,120425,3352
Karnataka,India,1001238,12585,957769,30884
Kerala,India,1127382,4632,1096239,26511
Ladakh,India,10175,130,9778,267
Lakshadweep,India,726,1,688,37
Madhya Pradesh,India,298057,3998,276002,18057
Maharashtra,India,2856163,54898,2433368,367897
Manipur,India,29401,374,28963,64
Meghalaya,India,14067,150,13867,50
Mizoram,India,4484,11,4436,37
Nagaland,India,12345,92,12138,115
Odisha,India,341311,1921,337212,2178
Puducherry,India,41728,683,39755,1290
Punjab,India,242895,6926,211325,24644
Rajasthan,India,334499,2822,322114,9563
Sikkim,India,6241,135,6060,46
Tamil Nadu,India,889490,12738,859709,17043
Telangana,India,309741,1706,301876,6159
Tripura,India,33521,392,33070,59
Uttar Pradesh,India,619783,8820,599045,11918
Uttarakhand,India,100911,1719,96956,2236
West Bengal,India,588189,10331,571345,6513
