Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,7197,125,6973,99
Andhra Pradesh,India,1787883,11763,1677063,99057
Arunachal Pradesh,India,30492,133,27150,3209
Assam,India,450201,3844,397929,48428
Bihar,India,715730,9452,701234,5044
Chandigarh,India,60928,783,59564,581
Chhattisgarh,India,984950,13285,954390,17275
Dadra and Nagar Haveli and Daman and Diu,India,10445,4,10320,121
Delhi,India,1430433,24748,1401473,4212
Goa,India,161153,2891,152657,5605
Gujarat,India,818895,9976,796208,12711
Haryana,India,764633,8861,749407,6365
Himachal Pradesh,India,197438,3358,187742,6338
Jammu and Kashmir,India,304866,4143,282142,18581
Jharkhand,India,342774,5081,333179,4514
Karnataka,India,2739290,32485,2496132,210673
Kerala,India,2688590,10631,2542242,135717
Ladakh,India,19475,197,18425,853
Lakshadweep,India,9073,42,8310,721
Madhya Pradesh,India,787175,8475,772375,6325
Maharashtra,India,5876087,103748,5608753,163586
Manipur,India,58081,925,47797,9359
Meghalaya,India,40586,704,34867,5015
Mizoram,India,14743,61,11104,3578
Nagaland,India,23350,441,19032,3877
Odisha,India,837226,3167,772972,61087
Puducherry,India,111255,1657,102893,6705
Punjab,India,584785,15367,553174,16244
Rajasthan,India,948562,8772,929711,10079
Sikkim,India,17943,279,13624,4040
Tamil Nadu,India,2308838,28528,2091646,188664
Telangana,India,598611,3440,571610,23561
Tripura,India,58093,596,51653,5844
Uttar Pradesh,India,1701072,21597,1667232,12243
Uttarakhand,India,335866,6878,322347,6641
West Bengal,India,1448104,16642,1416743,14719
