Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,7306,127,7079,100
Andhra Pradesh,India,1826751,12109,1743176,71466
Arunachal Pradesh,India,32188,155,29223,2810
Assam,India,469976,4064,426259,39653
Bihar,India,718319,9523,704805,3991
Chandigarh,India,61241,799,59980,462
Chhattisgarh,India,988745,13354,964265,11126
Dadra and Nagar Haveli and Daman and Diu,India,10481,4,10412,65
Delhi,India,1431710,24876,1404085,2749
Goa,India,163358,2960,156354,4044
Gujarat,India,821376,10012,803122,8242
Haryana,India,766606,9109,753918,3579
Himachal Pradesh,India,199407,3414,192260,3733
Jammu and Kashmir,India,309361,4217,293763,11381
Jharkhand,India,343983,5092,336645,2246
Karnataka,India,2784355,33296,2599472,151587
Kerala,India,2761474,11655,2639593,110226
Ladakh,India,19682,199,18945,538
Lakshadweep,India,9339,45,8847,447
Madhya Pradesh,India,788809,8649,776887,3273
Maharashtra,India,5934880,115390,5679746,139744
Manipur,India,61848,1008,51762,9078
Meghalaya,India,43254,758,38032,4464
Mizoram,India,16135,74,12414,3647
Nagaland,India,23965,461,20805,2699
Odisha,India,863061,3432,817359,42270
Puducherry,India,113622,1702,107425,4495
Punjab,India,589828,15698,564084,10046
Rajasthan,India,950413,8865,936586,4962
Sikkim,India,18806,285,15556,2965
Tamil Nadu,India,2388746,30338,2244073,114335
Telangana,India,607925,3521,584429,19975
Tripura,India,60872,634,55116,5122
Uttar Pradesh,India,1703458,21963,1674999,6496
Uttarakhand,India,337802,6997,327233,3572
West Bengal,India,1471231,17118,1432961,21152
