Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,7070,119,6820,131
Andhra Pradesh,India,1728577,11213,1578452,138912
Arunachal Pradesh,India,28382,119,24420,3843
Assam,India,424385,3523,368981,51881
Bihar,India,710199,5296,693472,11431
Chandigarh,India,60399,762,58502,1135
Chhattisgarh,India,976760,13139,934243,29378
Dadra and Nagar Haveli and Daman and Diu,India,10345,4,10091,250
Delhi,India,1427926,24447,1394731,8748
Goa,India,157847,2710,145437,9700
Gujarat,India,813270,9890,778976,24404
Haryana,India,760019,8532,738799,12688
Himachal Pradesh,India,193137,3233,178847,11057
Jammu and Kashmir,India,295879,3992,261230,30657
Jharkhand,India,339930,5021,327372,7537
Karnataka,India,2653446,30531,2336096,286819
Kerala,India,2584853,9375,2390779,184699
Ladakh,India,18954,193,17256,1505
Lakshadweep,India,8479,35,7089,1355
Madhya Pradesh,India,782945,8207,760552,14186
Maharashtra,India,5791413,97394,5486206,207813
Manipur,India,52899,849,43187,8863
Meghalaya,India,37149,625,30172,6352
Mizoram,India,13064,47,9602,3415
Nagaland,India,22240,404,17125,4711
Odisha,India,790970,2873,713055,75042
Puducherry,India,107114,1583,95516,10015
Punjab,India,574114,14840,530601,28673
Rajasthan,India,943494,8559,907527,27408
Sikkim,India,16165,263,11718,4184
Tamil Nadu,India,2172751,25665,1866660,280426
Telangana,India,585489,3331,549579,32579
Tripura,India,53872,539,46993,6340
Uttar Pradesh,India,1695212,20895,1648771,25546
Uttarakhand,India,332067,6573,302964,22530
West Bengal,India,1403535,15921,1325834,61780
