Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,7446,127,7265,54
Andhra Pradesh,India,1875622,12566,1816930,46126
Arunachal Pradesh,India,34767,167,32054,2546
Assam,India,499121,4403,465806,28912
Bihar,India,721114,9578,709286,2250
Chandigarh,India,61604,807,60577,220
Chhattisgarh,India,993045,13427,972898,6720
Dadra and Nagar Haveli and Daman and Diu,India,10534,4,10485,45
Delhi,India,1433675,24961,1407116,1598
Goa,India,165883,3032,160247,2604
Gujarat,India,823132,10048,809201,3883
Haryana,India,768263,9368,757091,1804
Himachal Pradesh,India,201547,3471,196191,1885
Jammu and Kashmir,India,314316,4296,304390,5630
Jharkhand,India,345259,5110,339036,1113
Karnataka,India,2831026,34654,2691123,105249
Kerala,India,2877989,12817,2763616,101556
Ladakh,India,19941,202,19458,281
Lakshadweep,India,9659,48,9313,298
Madhya Pradesh,India,789657,8896,779834,927
Maharashtra,India,6026847,120881,5781551,124415
Manipur,India,67317,1108,60529,5680
Meghalaya,India,47985,817,42500,4668
Mizoram,India,19324,91,14863,4370
Nagaland,India,24850,487,22876,1487
Odisha,India,897062,3848,863824,29390
Puducherry,India,116414,1741,111898,2775
Punjab,India,594586,15979,574231,4376
Rajasthan,India,951967,8910,941218,1839
Sikkim,India,19941,301,17470,2170
Tamil Nadu,India,2460747,32199,2383624,44924
Telangana,India,619865,3627,601184,15054
Tripura,India,64644,668,60228,3748
Uttar Pradesh,India,1705384,22443,1679744,3197
Uttarakhand,India,339537,7086,329941,2510
West Bengal,India,1493113,17583,1453431,22099
