Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,7018,118,6745,155
Andhra Pradesh,India,1704388,11034,1546617,146737
Arunachal Pradesh,India,27642,116,23754,3772
Assam,India,415898,3416,359802,52680
Bihar,India,707935,5222,688462,14251
Chandigarh,India,60154,758,57915,1481
Chhattisgarh,India,973349,13077,927145,33127
Dadra and Nagar Haveli and Daman and Diu,India,10300,4,10011,285
Delhi,India,1426863,24299,1392386,10178
Goa,India,156569,2671,142031,11867
Gujarat,India,810730,9855,771860,29015
Haryana,India,757868,8383,733205,16280
Himachal Pradesh,India,191251,3181,175663,12407
Jammu and Kashmir,India,292360,3939,255145,33276
Jharkhand,India,338383,5000,325325,8058
Karnataka,India,2618735,29554,2290861,298320
Kerala,India,2546339,9009,2334502,202828
Ladakh,India,18750,190,16979,1581
Lakshadweep,India,8166,33,6566,1567
Madhya Pradesh,India,781108,8112,752693,20303
Maharashtra,India,5761015,96198,5431319,233498
Manipur,India,51549,825,41782,8942
Meghalaya,India,36065,592,28867,6606
Mizoram,India,12634,44,9347,3243
Nagaland,India,21854,385,16744,4725
Odisha,India,773732,2791,692027,78914
Puducherry,India,105432,1550,93173,10709
Punjab,India,569756,14649,521663,33444
Rajasthan,India,940960,8450,895033,37477
Sikkim,India,15626,257,11377,3992
Tamil Nadu,India,2123029,24722,1802176,296131
Telangana,India,580844,3296,544294,33254
Tripura,India,52545,525,45772,6248
Uttar Pradesh,India,1692709,20672,1639572,32465
Uttarakhand,India,330475,6497,296762,27216
West Bengal,India,1385801,15678,1291510,78613
