Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,5015,62,4949,4
Andhra Pradesh,India,889339,7167,881582,590
Arunachal Pradesh,India,16836,56,16775,5
Assam,India,217406,1091,214712,1603
Bihar,India,262244,1536,260147,561
Chandigarh,India,21463,350,20908,205
Chhattisgarh,India,311159,3806,304355,2998
Dadra and Nagar Haveli and Daman and Diu,India,3402,2,3396,4
Delhi,India,638028,10901,626086,1041
Goa,India,54591,787,53340,464
Gujarat,India,267419,4406,261281,1732
Haryana,India,269836,3042,265920,874
Himachal Pradesh,India,58403,995,57181,227
Jammu and Kashmir,India,125925,1954,123236,735
Jharkhand,India,119637,1086,118103,448
Karnataka,India,948466,12299,930087,6080
Kerala,India,1036869,4105,977012,55752
Ladakh,India,9787,130,9620,37
Lakshadweep,India,295,0,215,80
Madhya Pradesh,India,259721,3854,253763,2104
Maharashtra,India,2106094,51806,1999982,54306
Manipur,India,29240,373,28818,49
Meghalaya,India,13954,148,13784,22
Mizoram,India,4410,10,4379,21
Nagaland,India,12192,91,12089,12
Odisha,India,336705,1914,334166,625
Puducherry,India,39600,663,38763,174
Punjab,India,178847,5769,169911,3167
Rajasthan,India,319626,2785,315635,1206
Sikkim,India,6132,135,5948,49
Tamil Nadu,India,848724,12466,832167,4091
Telangana,India,297861,1627,294537,1697
Tripura,India,33398,391,32962,45
Uttar Pradesh,India,602869,8716,591787,2366
Uttarakhand,India,97031,1689,94850,492
West Bengal,India,573910,10251,560219,3440
