Province_State,Country_Region,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,5018,62,4952,4
Andhra Pradesh,India,889799,7169,881963,667
Arunachal Pradesh,India,16836,56,16777,3
Assam,India,217527,1092,214815,1620
Bihar,India,262509,1541,260564,404
Chandigarh,India,21719,351,21011,357
Chhattisgarh,India,312419,3833,305819,2767
Dadra and Nagar Haveli and Daman and Diu,India,3406,2,3400,4
Delhi,India,639092,10909,626876,1307
Goa,India,54932,794,53540,598
Gujarat,India,269482,4409,262815,2258
Haryana,India,270610,3047,266358,1205
Himachal Pradesh,India,58598,995,57311,292
Jammu and Kashmir,India,126383,1956,123599,828
Jharkhand,India,119905,1088,118325,492
Karnataka,India,950730,12326,932747,5657
Kerala,India,1056149,4182,1001164,50803
Ladakh,India,9818,130,9634,54
Lakshadweep,India,359,1,260,98
Madhya Pradesh,India,261403,3863,254874,2666
Maharashtra,India,2146777,52092,2020951,73734
Manipur,India,29271,373,28854,44
Meghalaya,India,13961,148,13796,17
Mizoram,India,4423,10,4388,25
Nagaland,India,12199,91,12098,10
Odisha,India,337104,1915,334519,670
Puducherry,India,39717,668,38852,197
Punjab,India,181597,5825,171336,4436
Rajasthan,India,320180,2787,316139,1254
Sikkim,India,6137,135,5958,44
Tamil Nadu,India,851063,12493,834534,4036
Telangana,India,298807,1634,295222,1951
Tripura,India,33417,391,32985,41
Uttar Pradesh,India,603427,8725,592556,2146
Uttarakhand,India,97031,1692,94850,489
West Bengal,India,574926,10266,561327,3333
